-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 04/10/2023 
Location: Latitude  22.8408   Longitude 88.6535 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 8.29 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2022,12,29,16.82,8.6,12.71,16.61,15.24,25.22,9.98,6.9,63.31,0.0
2022,12,30,17.64,7.85,12.74,16.54,12.85,25.01,12.15,6.53,55.0,0.0
2022,12,31,18.15,10.53,14.34,17.72,14.89,26.09,11.2,7.87,64.38,0.0
2023,1,1,17.83,12.21,15.02,18.12,14.51,26.12,11.62,8.73,73.31,0.0
2023,1,2,17.73,11.98,14.85,17.78,13.35,25.33,11.98,8.61,72.44,0.0
2023,1,3,16.85,10.35,13.6,16.72,14.06,24.92,10.87,7.75,69.44,0.0
2023,1,4,15.56,8.47,12.01,15.44,14.55,23.9,9.35,6.84,66.19,0.0
2023,1,5,15.49,8.42,11.95,15.61,15.59,24.62,9.02,6.77,66.25,0.0
2023,1,6,15.44,7.69,11.56,15.62,17.2,25.08,7.88,6.47,63.81,0.01
2023,1,7,15.4,8.11,11.76,15.56,16.74,24.56,7.82,6.71,65.06,0.0
2023,1,8,15.88,8.18,12.03,16.09,16.49,25.3,8.81,6.77,63.19,0.0
2023,1,9,17.02,8.53,12.78,17.11,17.78,26.99,9.21,6.9,61.12,0.0
2023,1,10,17.25,7.56,12.4,17.23,18.11,27.6,9.49,6.41,57.38,0.0
2023,1,11,16.37,6.98,11.68,16.18,16.66,25.73,9.08,6.16,57.31,0.0
2023,1,12,17.26,7.21,12.23,16.18,16.81,26.01,9.19,6.29,55.31,0.0
2023,1,13,19.55,9.59,14.57,17.73,14.48,27.43,12.94,7.45,54.75,0.0
2023,1,14,20.36,13.16,16.76,19.48,15.7,28.48,12.78,9.4,67.12,0.0
2023,1,15,20.07,11.58,15.82,19.51,14.08,27.59,13.51,8.42,60.88,0.0
2023,1,16,18.55,11.42,14.98,18.67,14.12,26.07,11.94,8.36,66.19,0.0
2023,1,17,17.94,11.18,14.56,18.36,14.57,25.74,11.17,8.18,67.81,0.0
2023,1,18,17.38,10.78,14.08,17.77,13.07,24.52,11.45,8.0,67.5,0.01
2023,1,19,17.09,8.37,12.73,17.1,14.97,25.43,10.45,6.77,60.19,0.0
2023,1,20,17.48,6.21,11.84,16.43,15.38,25.64,10.26,5.86,50.31,0.0
2023,1,21,19.65,7.03,13.33,17.95,16.54,27.84,11.3,6.23,46.25,0.05
2023,1,22,20.34,10.51,15.43,19.69,15.2,28.66,13.47,7.87,55.62,0.0
2023,1,23,20.94,12.18,16.56,20.42,15.43,29.52,14.09,8.79,60.19,0.0
2023,1,24,21.78,13.76,17.77,21.9,16.37,30.75,14.38,9.7,64.56,0.0
2023,1,25,22.55,12.99,17.77,22.11,15.44,30.48,15.04,9.28,58.88,0.0
2023,1,26,22.98,13.69,18.33,22.75,15.3,30.79,15.48,9.7,58.56,0.0
2023,1,27,23.18,13.99,18.58,23.01,14.48,30.74,16.26,9.89,58.25,0.0
2023,1,28,22.29,13.37,17.83,22.27,14.09,29.75,15.66,9.46,59.44,0.0
2023,1,29,20.98,8.89,14.94,20.92,15.98,29.51,13.55,7.14,51.19,0.0
2023,1,30,22.01,10.72,16.36,21.2,16.85,30.71,13.86,8.0,51.19,0.0
2023,1,31,22.03,8.55,15.3,21.35,15.41,29.89,14.48,6.96,46.31,0.0
2023,2,1,21.88,10.72,16.3,22.03,14.42,30.26,15.83,8.0,50.88,0.0
2023,2,2,19.63,5.83,12.73,19.83,17.78,29.12,11.33,5.74,43.81,0.0
2023,2,3,18.76,5.06,11.91,18.96,17.53,28.38,10.85,5.43,44.38,0.0
2023,2,4,19.25,5.5,12.37,19.33,18.34,28.99,10.65,5.62,44.25,0.0
2023,2,5,20.68,6.4,13.54,20.0,17.7,29.53,11.83,5.98,42.88,0.0
2023,2,6,21.72,6.63,14.18,20.83,17.29,30.51,13.23,6.04,40.69,0.0
2023,2,7,21.95,10.78,16.37,22.01,17.59,31.24,13.65,8.18,55.31,0.0
2023,2,8,22.83,12.03,17.43,23.02,16.81,32.4,15.58,8.97,56.69,0.0
2023,2,9,22.64,9.08,15.86,22.76,16.19,31.4,15.21,7.14,45.25,0.0
2023,2,10,21.94,5.83,13.88,21.99,17.2,30.81,13.62,5.74,38.69,0.0
2023,2,11,23.54,11.86,17.69,23.59,19.14,33.58,14.44,8.73,54.31,0.0
2023,2,12,23.51,10.98,17.24,24.19,16.84,33.17,16.32,8.67,53.62,0.0
2023,2,13,20.8,-0.25,10.28,20.91,18.78,30.38,11.61,3.78,28.19,0.0
2023,2,14,21.33,0.29,10.81,20.82,18.25,30.62,12.37,3.91,27.25,0.0
2023,2,15,21.51,1.69,11.6,20.9,16.84,29.44,12.6,4.27,28.94,0.0
2023,2,16,22.2,5.81,14.01,21.98,15.08,30.42,15.34,5.74,37.19,0.0
2023,2,17,23.27,9.84,16.55,23.55,13.7,30.94,17.23,7.51,45.56,0.02
2023,2,18,23.23,12.53,17.88,23.62,14.04,30.48,16.44,9.03,55.0,0.25
2023,2,19,23.94,14.49,19.22,24.65,14.13,30.94,16.81,10.25,60.38,0.19
2023,2,20,24.87,15.37,20.12,25.62,14.59,32.33,17.75,10.86,60.31,0.0
2023,2,21,25.91,17.41,21.66,26.92,15.14,34.08,18.94,12.39,63.88,0.0
2023,2,22,26.83,16.31,21.58,27.76,16.78,36.16,19.37,11.9,60.75,0.0
2023,2,23,27.02,13.3,20.16,28.14,16.2,36.23,20.03,10.31,53.81,0.0
2023,2,24,26.98,16.02,21.5,28.28,15.8,35.37,19.57,11.6,57.44,0.0
2023,2,25,26.74,9.56,18.15,27.35,14.65,34.98,20.34,7.81,40.38,0.0
2023,2,26,26.01,7.05,16.54,26.66,17.49,35.35,17.86,6.35,34.44,0.0
2023,2,27,25.84,10.63,18.23,26.7,17.24,34.67,17.42,8.0,42.5,0.4
2023,2,28,26.32,6.79,16.55,26.83,17.62,35.6,17.98,6.23,32.75,0.02
2023,3,1,27.24,9.4,18.32,27.59,17.19,35.75,18.56,7.39,36.81,0.0
2023,3,2,27.52,7.12,17.32,27.8,17.24,36.62,19.38,6.35,32.12,0.0
2023,3,3,27.98,5.62,16.8,27.93,15.98,37.04,21.05,5.62,26.06,0.0
2023,3,4,28.32,6.76,17.54,28.44,18.18,37.55,19.37,6.1,27.56,0.0
2023,3,5,28.15,7.45,17.8,29.01,18.26,37.74,19.48,6.41,29.94,0.0
2023,3,6,28.2,6.44,17.32,28.9,17.98,37.53,19.55,5.98,27.38,0.0
2023,3,7,28.44,5.98,17.21,29.33,18.47,37.6,19.13,5.8,27.25,0.0
2023,3,8,29.12,6.25,17.69,29.92,15.42,37.25,21.83,5.92,25.12,0.0
2023,3,9,27.69,9.37,18.53,28.27,13.2,34.51,21.31,7.26,33.19,0.0
2023,3,10,27.41,9.38,18.4,28.12,12.84,34.68,21.84,7.26,33.75,0.0
2023,3,11,28.67,10.9,19.79,29.64,16.09,37.0,20.9,8.06,35.56,0.07
2023,3,12,29.19,10.14,19.66,30.0,16.25,37.57,21.32,7.69,32.88,0.12
2023,3,13,29.96,10.33,20.15,30.78,15.35,38.05,22.69,7.75,31.56,0.04
2023,3,14,29.24,14.44,21.84,30.48,14.88,37.24,22.36,10.44,45.38,0.0
2023,3,15,29.16,14.4,21.78,30.48,14.91,37.78,22.87,10.68,47.94,0.29
2023,3,16,26.78,17.62,22.2,27.33,12.61,34.16,21.55,12.63,61.88,6.2
2023,3,17,25.76,18.0,21.87,25.83,11.71,32.06,20.35,12.94,66.69,2.87
2023,3,18,26.57,17.6,22.08,27.77,11.68,33.32,21.64,12.57,61.5,1.14
2023,3,19,23.61,20.03,21.82,23.94,5.95,27.36,21.41,14.59,81.44,12.55
2023,3,20,25.03,18.02,21.52,26.08,11.7,31.76,20.06,12.94,69.31,4.71
2023,3,21,26.5,17.78,22.14,27.62,12.45,33.07,20.62,12.76,63.62,3.83
2023,3,22,26.57,16.1,21.33,27.65,12.91,32.83,19.91,11.47,56.31,2.99
2023,3,23,27.14,14.78,20.96,28.06,12.59,33.68,21.09,10.62,50.75,0.58
2023,3,24,27.55,16.18,21.87,28.9,15.91,35.31,19.4,11.66,56.56,0.04
2023,3,25,28.88,18.67,23.77,30.32,14.76,36.37,21.62,13.49,59.62,0.13
2023,3,26,29.22,20.0,24.61,30.45,13.39,36.76,23.37,14.71,62.88,1.92
2023,3,27,28.62,19.89,24.25,29.53,12.52,35.4,22.88,14.65,64.56,6.84
2023,3,28,28.67,18.87,23.77,29.69,14.03,36.09,22.06,13.73,60.88,8.52
2023,3,29,28.98,20.23,24.61,30.17,12.61,35.9,23.3,14.89,64.19,2.21
2023,3,30,28.8,20.9,24.84,29.97,12.49,35.79,23.29,15.5,67.25,5.98
2023,3,31,26.57,21.99,24.28,27.28,9.85,32.91,23.07,16.48,78.38,14.13
2023,4,1,24.49,21.18,22.83,24.98,7.3,28.69,21.39,15.69,82.81,26.4
2023,4,2,26.69,18.19,22.44,27.56,13.77,33.85,20.08,13.18,65.25,1.06
2023,4,3,28.53,17.16,22.85,29.44,14.5,35.85,21.35,12.57,57.31,0.1
2023,4,4,29.34,18.44,23.9,30.34,15.0,37.19,22.19,13.49,58.44,0.01
2023,4,5,30.4,19.37,24.89,31.05,14.74,38.38,23.65,14.4,58.56,0.02
2023,4,6,29.84,13.39,21.62,29.88,16.43,38.12,21.68,9.77,41.5,0.0
2023,4,7,30.24,12.91,21.58,30.06,17.14,38.53,21.39,9.4,39.12,0.0
2023,4,8,30.64,14.01,22.32,30.81,16.83,38.63,21.8,10.07,40.12,0.0
2023,4,9,30.89,14.13,22.51,31.3,15.94,38.67,22.74,10.25,41.5,0.0
2023,4,10,31.59,14.83,23.21,31.52,15.48,38.93,23.44,10.56,39.38,0.0
